Response,Explanatory1,Explanatory2,Explanatory3,Explanatory4,Explanatory5,Explanatory6,Explanatory7,Explanatory8,Explanatory9
61.545,122.356,36.419,18.78,145.335,99.5,107.769,21.504,56.703,95.116
75.057,74.027,55.241,10.708,99.098,20.073,121.583,30.601,117.273,55.271
85.424,46.56,117.297,145.613,151.862,30.816,14.206,151.396,117.281,52.228
55.031,106.12,97.473,0.255,100.889,130.626,22.63,5.913,130.63,7.283
104.704,34.148,45.649,33.868,58.816,115.266,116.934,-11.539,37.935,97.37
34.207,98.778,31.589,57.909,91.466,80.793,155.439,141.301,118.526,89.614
73.906,19.829,46.033,48.459,56.279,58.596,55.77,143.329,136.38,52.99
67.736,46.866,110.23,126.79,154.901,76.849,164.023,119.189,120.068,91.136
26.673,40.754,70.327,101.363,103.692,97.142,84.476,107.154,51.618,64.364
50.277,44.824,38.564,157.513,125.602,46.997,101.643,8.647,45.844,69.33
79.531,65.653,56.552,101.681,56.595,99.895,155.298,48.303,64.827,123.566
87.722,125.431,103.731,150.026,105.624,76.52,159.389,14.608,90.876,124.326
110.973,99.215,125.393,45.813,122.304,21.603,157.024,129.467,150.939,40.511
27.661,41.304,88.097,0.965,156.342,109.323,88.737,63.312,150.971,0.78
24.517,44.761,33.924,100.095,84.331,28.562,18.113,78.815,116.564,90.996
69.032,85.037,105.887,104.881,63.731,0.428,50.281,91.206,77.981,61.061
69.581,63.525,46.484,63.401,120.553,-2.672,158.109,151.591,71.579,123.991
102.709,97.828,101.245,144.16,161.841,35.814,70.343,142.074,100.893,96.51
74.541,97.773,68.609,151.687,71.916,44.715,123.152,100.039,61.028,86.638
65.473,120.033,70.913,133.664,67.121,39.891,-4.489,60.044,84.461,125.656
69.045,23.614,119.949,41.681,96.832,37.571,165.649,72.275,56.803,120.197
53.4,29.553,39.225,16.609,151.579,-5.735,45.742,149.953,33.311,21.108
79.332,103.687,69.652,14.862,150.923,25.261,117.904,87.691,82.145,25.331
86.764,81.312,29.16,26.599,107.563,44.914,93.81,115.76,86.286,58.791
70.323,130.895,61.297,89.966,145.03,5.981,54.479,151.277,43.416,34.767
27.575,72.314,61.149,44.077,106.55,111.041,78.752,78.358,77.15,-0.994
80.807,42.908,45.653,17.896,85.789,121.181,-8.325,64.215,59.653,2.166
57.016,22.881,80.835,122.099,107.667,19.775,106.518,121.521,90.39,86.2
46.142,108.771,81.991,74.768,91.172,97.05,106.247,70.967,141.056,111.747
44.33,34.895,60.636,42.591,94.835,94.485,123.196,116.221,139.205,17.538
54.081,59.897,87.134,137.719,146.631,130.647,48.238,53.575,139.348,97.606
40.072,130.761,96.772,34.019,98.895,97.957,44.989,147.955,76.935,101.776
64.278,109.447,97.436,104.982,94.232,118.904,6.587,155.852,90.382,121.545
73.239,131.013,95.099,148.152,81.625,129.681,153.498,139.484,73.377,94.836
92.526,75.188,102.926,100.023,161.274,28.755,63.317,139.402,44.13,122.285
80.47,80.405,31.49,148.466,104.475,8.028,154.287,165.025,79.389,90.38
41.524,125.482,104.484,140.864,82.57,0.103,152.353,51.34,110.12,89.806
94.09,67.518,51.537,16.052,123.697,8.863,94.628,142.093,125.583,73.778
99.255,110.405,119.998,64.886,112.839,2.313,-4.758,9.714,148.192,32.196
24.717,128.493,103.56,93.31,162.368,116.423,33.191,34.664,102.887,-0.28
74.521,48.74,95.082,43.172,82.249,131.033,-7.763,-5.74,145.688,86.386
110.005,113.832,28.642,46.212,71.484,112.934,45.701,150.261,49.068,51.295
102.573,62.432,123.496,61.353,129.994,126.01,97.403,79.089,38.562,53.327
38.404,82.378,110.727,26.206,161.605,65.526,109.857,125.044,69.559,9.479
27.652,120.62,38.749,45.016,114.523,21.831,71.393,51.374,116.37,113.608
100.009,22.93,84.006,47.881,156.629,88.351,43.976,49.58,62.741,76.915
109.84,74.229,116.721,86.997,71.102,19.903,23.909,12.768,89.43,58.238
41.41,68.522,105.187,138.557,75.896,81.992,20.917,2.73,66.359,79.578
92.584,67.382,76.203,155.663,67.041,-6.878,91.255,131.602,58.265,23.304
109.217,128.567,68.053,75.875,133.861,30.165,146.289,17.754,134.605,28.525
65.73,132.79,90.545,119.975,115.5,95.569,83.983,70.755,147.242,12.124
30.09,109.811,57.856,13.987,91.936,66.561,-4.098,100.465,136.431,12.084
